campaign_id,captured_utc,mode,replicate,scenario,book,orders,pin_core,latency_ns,latency_stddev_ns,p99_ns,p99_stddev_ns,max_ns,throughput,throughput_stddev,network_ns,queue_ns,engine_ns,insert_ns,cancel_ns,lookup_ns,match_ns,duration_ms,command
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.034316+00:00,direct,1,tight_spread,hybrid,10000,0,739.39,0.0,3279.0,0.0,121018.0,809912.22,0.0,0.0,0.0,0.0,475.36,0.0,67.96,68.71,18.918,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario tight_spread --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_tight_spread_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.050424+00:00,direct,1,tight_spread,map,10000,0,630.68,0.0,2549.0,0.0,94561.0,889955.02,0.0,0.0,0.0,0.0,391.05,0.0,60.04,61.71,15.854,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario tight_spread --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_tight_spread_map.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.066650+00:00,direct,1,tight_spread,vector,10000,0,649.97,0.0,2705.0,0.0,94133.0,872780.16,0.0,0.0,0.0,0.0,396.96,0.0,70.9,73.56,16.019,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario tight_spread --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_tight_spread_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.164751+00:00,direct,1,tight_spread,pool,10000,0,595.37,0.0,2228.0,0.0,37044.0,905788.65,0.0,0.0,0.0,0.0,271.99,0.0,62.22,157.68,97.9,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario tight_spread --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_tight_spread_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.176035+00:00,direct,1,tight_spread,array,10000,0,204.22,0.0,214.0,0.0,11035.0,1325479.43,0.0,0.0,0.0,0.0,44.3,0.0,30.15,30.36,11.1,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario tight_spread --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_tight_spread_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.194940+00:00,direct,1,fixed_levels,hybrid,10000,0,709.53,0.0,2782.0,0.0,105887.0,837257.56,0.0,0.0,0.0,0.0,446.75,0.0,71.95,70.94,18.71,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario fixed_levels --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_fixed_levels_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.214012+00:00,direct,1,fixed_levels,map,10000,0,646.22,0.0,2549.0,0.0,100477.0,860535.21,0.0,0.0,0.0,0.0,408.04,0.0,58.38,57.58,18.732,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario fixed_levels --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_fixed_levels_map.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.234238+00:00,direct,1,fixed_levels,vector,10000,0,698.64,0.0,2919.0,0.0,112095.0,768306.56,0.0,0.0,0.0,0.0,440.3,0.0,69.57,77.9,19.941,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario fixed_levels --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_fixed_levels_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.315005+00:00,direct,1,fixed_levels,pool,10000,0,894.45,0.0,2462.0,0.0,616281.0,639469.15,0.0,0.0,0.0,0.0,419.29,0.0,86.53,264.88,80.426,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario fixed_levels --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_fixed_levels_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.330788+00:00,direct,1,fixed_levels,array,10000,0,274.12,0.0,321.0,0.0,35477.0,1192622.49,0.0,0.0,0.0,0.0,62.73,0.0,46.64,42.15,15.287,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario fixed_levels --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_fixed_levels_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.353800+00:00,direct,1,mixed,hybrid,10000,0,866.04,0.0,3844.0,0.0,167834.0,727179.6,0.0,0.0,0.0,0.0,571.27,498.08,83.62,95.94,22.791,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario mixed --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_mixed_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.374764+00:00,direct,1,mixed,map,10000,0,715.01,0.0,2997.0,0.0,240265.0,838195.85,0.0,0.0,0.0,0.0,475.66,417.35,67.12,62.85,20.758,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario mixed --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_mixed_map.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.395364+00:00,direct,1,mixed,vector,10000,0,667.5,0.0,2608.0,0.0,110237.0,857265.54,0.0,0.0,0.0,0.0,431.49,302.51,69.93,76.47,20.248,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario mixed --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_mixed_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.473077+00:00,direct,1,mixed,pool,10000,0,609.84,0.0,1246.0,0.0,36431.0,910723.59,0.0,0.0,0.0,0.0,299.4,389.45,67.86,120.73,77.444,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario mixed --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_mixed_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.488297+00:00,direct,1,mixed,array,10000,0,208.05,0.0,282.0,0.0,13379.0,1487844.83,0.0,0.0,0.0,0.0,44.91,44.78,32.5,30.31,15.029,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario mixed --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_mixed_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.507229+00:00,direct,1,high_cancellation,hybrid,10000,0,751.19,0.0,2044.0,0.0,86232.0,788641.42,0.0,0.0,0.0,0.0,561.28,130.26,69.47,227.42,18.71,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario high_cancellation --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_high_cancellation_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.524526+00:00,direct,1,high_cancellation,map,10000,0,597.53,0.0,1294.0,0.0,22332.0,923594.96,0.0,0.0,0.0,0.0,403.02,130.78,66.08,151.67,17.09,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario high_cancellation --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_high_cancellation_map.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.542263+00:00,direct,1,high_cancellation,vector,10000,0,702.1,0.0,2062.0,0.0,62256.0,838093.28,0.0,0.0,0.0,0.0,487.11,129.08,70.85,214.65,17.556,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario high_cancellation --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_high_cancellation_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.615482+00:00,direct,1,high_cancellation,pool,10000,0,649.91,0.0,1606.0,0.0,40109.0,877435.97,0.0,0.0,0.0,0.0,365.44,117.97,69.57,225.17,73.024,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario high_cancellation --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_high_cancellation_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.628477+00:00,direct,1,high_cancellation,array,10000,0,207.53,0.0,234.0,0.0,29318.0,1464757.85,0.0,0.0,0.0,0.0,46.16,45.21,30.22,29.64,12.807,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario high_cancellation --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_high_cancellation_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.647467+00:00,direct,1,sparse_extreme,hybrid,10000,0,1117.71,0.0,3649.0,0.0,48643.0,615762.56,0.0,0.0,0.0,0.0,539.01,0.0,70.75,399.57,18.808,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario sparse_extreme --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_sparse_extreme_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.664396+00:00,direct,1,sparse_extreme,map,10000,0,908.14,0.0,3142.0,0.0,50054.0,705630.65,0.0,0.0,0.0,0.0,411.18,0.0,65.76,311.08,16.76,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario sparse_extreme --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_sparse_extreme_map.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.682883+00:00,direct,1,sparse_extreme,vector,10000,0,1075.68,0.0,3542.0,0.0,62440.0,635342.3,0.0,0.0,0.0,0.0,474.79,0.0,68.95,418.39,18.292,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario sparse_extreme --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_sparse_extreme_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.755136+00:00,direct,1,sparse_extreme,pool,10000,0,904.26,0.0,1985.0,0.0,29883.0,709886.8,0.0,0.0,0.0,0.0,326.82,0.0,75.0,394.1,72.053,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario sparse_extreme --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_sparse_extreme_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.764630+00:00,direct,1,sparse_extreme,array,10000,0,206.32,0.0,214.0,0.0,17991.0,1454072.11,0.0,0.0,0.0,0.0,44.6,0.0,30.48,31.14,9.305,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario sparse_extreme --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_sparse_extreme_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.795894+00:00,direct,1,dense_full,hybrid,10000,0,2102.0,0.0,5410.0,0.0,75217.0,380586.57,0.0,0.0,0.0,0.0,1175.12,0.0,66.95,752.06,31.088,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario dense_full --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_dense_full_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.816853+00:00,direct,1,dense_full,map,10000,0,1092.56,0.0,3046.0,0.0,70984.0,627566.16,0.0,0.0,0.0,0.0,564.72,0.0,67.36,337.46,20.767,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario dense_full --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_dense_full_map.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:50.965654+00:00,direct,1,dense_full,vector,10000,0,15010.42,0.0,47758.0,0.0,83206.0,69557.01,0.0,0.0,0.0,0.0,7519.53,0.0,72.12,7300.42,148.611,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario dense_full --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_dense_full_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.041762+00:00,direct,1,dense_full,pool,10000,0,1168.59,0.0,2763.0,0.0,59901.0,600916.94,0.0,0.0,0.0,0.0,447.42,0.0,72.17,539.52,75.914,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario dense_full --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_dense_full_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.053436+00:00,direct,1,dense_full,array,10000,0,204.88,0.0,205.0,0.0,22254.0,1471810.27,0.0,0.0,0.0,0.0,45.57,0.0,30.74,29.41,11.488,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario dense_full --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_dense_full_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.070363+00:00,direct,1,worst_case_fifo,hybrid,10000,0,960.25,0.0,1577.0,0.0,56029.0,688219.83,0.0,0.0,0.0,0.0,461.33,0.0,67.88,319.33,16.753,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario worst_case_fifo --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_worst_case_fifo_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.086396+00:00,direct,1,worst_case_fifo,map,10000,0,868.74,0.0,1187.0,0.0,49586.0,739047.66,0.0,0.0,0.0,0.0,406.72,0.0,57.1,281.07,15.848,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario worst_case_fifo --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_worst_case_fifo_map.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.102143+00:00,direct,1,worst_case_fifo,vector,10000,0,832.27,0.0,1372.0,0.0,29999.0,758673.48,0.0,0.0,0.0,0.0,360.35,0.0,64.84,296.0,15.558,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario worst_case_fifo --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_worst_case_fifo_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.173188+00:00,direct,1,worst_case_fifo,pool,10000,0,824.8,0.0,1343.0,0.0,31828.0,756325.64,0.0,0.0,0.0,0.0,334.31,0.0,70.01,312.73,70.852,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario worst_case_fifo --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_worst_case_fifo_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.182603+00:00,direct,1,worst_case_fifo,array,10000,0,212.74,0.0,214.0,0.0,34689.0,1446892.81,0.0,0.0,0.0,0.0,46.21,0.0,30.95,31.27,9.238,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario worst_case_fifo --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep1_worst_case_fifo_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.198500+00:00,direct,2,tight_spread,hybrid,10000,0,670.7,0.0,2491.0,0.0,97169.0,861460.74,0.0,0.0,0.0,0.0,411.97,0.0,68.93,68.76,15.714,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario tight_spread --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_tight_spread_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.214362+00:00,direct,2,tight_spread,vector,10000,0,651.8,0.0,2433.0,0.0,112650.0,881542.39,0.0,0.0,0.0,0.0,402.47,0.0,67.47,75.88,15.681,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario tight_spread --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_tight_spread_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.225303+00:00,direct,2,tight_spread,array,10000,0,213.71,0.0,205.0,0.0,49753.0,1452588.11,0.0,0.0,0.0,0.0,45.76,0.0,33.79,29.76,10.753,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario tight_spread --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_tight_spread_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.294367+00:00,direct,2,tight_spread,pool,10000,0,573.04,0.0,2228.0,0.0,30767.0,939298.58,0.0,0.0,0.0,0.0,274.53,0.0,64.94,132.13,68.845,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario tight_spread --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_tight_spread_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.310003+00:00,direct,2,tight_spread,map,10000,0,621.47,0.0,2481.0,0.0,98453.0,898668.72,0.0,0.0,0.0,0.0,389.06,0.0,59.43,57.73,15.438,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario tight_spread --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_tight_spread_map.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.328114+00:00,direct,2,fixed_levels,hybrid,10000,0,674.65,0.0,2588.0,0.0,92615.0,856857.43,0.0,0.0,0.0,0.0,420.47,0.0,71.06,67.65,17.942,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario fixed_levels --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_fixed_levels_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.346283+00:00,direct,2,fixed_levels,vector,10000,0,667.08,0.0,2550.0,0.0,100565.0,870986.36,0.0,0.0,0.0,0.0,419.68,0.0,66.88,74.09,17.988,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario fixed_levels --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_fixed_levels_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.358848+00:00,direct,2,fixed_levels,array,10000,0,203.45,0.0,205.0,0.0,19384.0,1476876.04,0.0,0.0,0.0,0.0,43.78,0.0,30.43,29.67,12.378,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario fixed_levels --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_fixed_levels_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.431466+00:00,direct,2,fixed_levels,pool,10000,0,609.47,0.0,2219.0,0.0,32004.0,914150.32,0.0,0.0,0.0,0.0,296.04,0.0,69.15,137.48,72.4,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario fixed_levels --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_fixed_levels_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.450274+00:00,direct,2,fixed_levels,map,10000,0,645.75,0.0,2481.0,0.0,111618.0,879191.68,0.0,0.0,0.0,0.0,412.82,0.0,60.81,57.91,18.599,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario fixed_levels --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_fixed_levels_map.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.470164+00:00,direct,2,mixed,hybrid,10000,0,663.96,0.0,2461.0,0.0,99601.0,868635.1,0.0,0.0,0.0,0.0,438.13,306.01,67.96,69.79,19.709,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario mixed --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_mixed_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.489908+00:00,direct,2,mixed,vector,10000,0,665.1,0.0,2579.0,0.0,100127.0,874661.68,0.0,0.0,0.0,0.0,433.8,324.72,66.73,73.56,19.56,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario mixed --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_mixed_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.504688+00:00,direct,2,mixed,array,10000,0,203.48,0.0,214.0,0.0,14177.0,1519186.11,0.0,0.0,0.0,0.0,45.07,43.68,30.37,29.72,14.594,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario mixed --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_mixed_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.578227+00:00,direct,2,mixed,pool,10000,0,578.59,0.0,866.0,0.0,23753.0,943705.25,0.0,0.0,0.0,0.0,292.42,307.75,63.86,116.35,73.334,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario mixed --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_mixed_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.598549+00:00,direct,2,mixed,map,10000,0,643.2,0.0,2540.0,0.0,159843.0,878872.17,0.0,0.0,0.0,0.0,423.81,348.64,61.47,57.13,20.127,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario mixed --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_mixed_map.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.616757+00:00,direct,2,high_cancellation,hybrid,10000,0,744.25,0.0,1907.0,0.0,86388.0,809313.32,0.0,0.0,0.0,0.0,573.48,129.51,66.97,221.06,18.026,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book hybrid --scenario high_cancellation --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_high_cancellation_hybrid.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.634783+00:00,direct,2,high_cancellation,vector,10000,0,687.64,0.0,1741.0,0.0,57595.0,850251.79,0.0,0.0,0.0,0.0,466.93,124.07,65.11,218.57,17.425,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book vector --scenario high_cancellation --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_high_cancellation_vector.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.648029+00:00,direct,2,high_cancellation,array,10000,0,206.02,0.0,223.0,0.0,23791.0,1494530.62,0.0,0.0,0.0,0.0,44.96,45.18,30.19,32.12,13.025,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book array --scenario high_cancellation --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_high_cancellation_array.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.720296+00:00,direct,2,high_cancellation,pool,10000,0,627.36,0.0,1391.0,0.0,20532.0,890359.05,0.0,0.0,0.0,0.0,356.58,111.8,67.83,212.85,72.054,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book pool --scenario high_cancellation --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_high_cancellation_pool.csv
hypothesis_campaign_20260413_165450,2026-04-13T15:54:51.737671+00:00,direct,2,high_cancellation,map,10000,0,621.62,0.0,1508.0,0.0,39691.0,888768.17,0.0,0.0,0.0,0.0,421.84,133.51,66.39,158.88,17.171,/root/projects/hft-orderbook-benchmark/build/benchmarks/orderbook_benchmark --mode direct --book map --scenario high_cancellation --runs 1 --orders 10000 --pin-core 0 --csv_out results/hypothesis_testing/full_20260413_165449/direct_full/tmp/direct_rep2_high_cancellation_map.csv
